,Rxn_1,Rxn_2,Rxn_1_Class,Rxn_2_Class,Subsystem 1,Subsystem 2
215,PAPSR,GTHOr,ELE_Rxns,ELE_Rxns,Cysteine Metabolism,Cofactor and Prosthetic Group Biosynthesis
216,PAPSR,PAPSR2,ELE_Rxns,ELE_Rxns,Cysteine Metabolism,Cysteine Metabolism
217,PDX5POi,PDX5PO2,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
218,NI2tpp,NI2uabcpp,ELE_Rxns,ELE_Rxns,Inorganic Ion Transport and Metabolism,Inorganic Ion Transport and Metabolism
219,PIt2rpp,PIuabcpp,ELE_Rxns,ELE_Rxns,Inorganic Ion Transport and Metabolism,Inorganic Ion Transport and Metabolism
220,PPC,ICL,ELE_Rxns,ELE_Rxns,Anaplerotic Reactions,Anaplerotic Reactions
221,PPC,MALS,ELE_Rxns,ELE_Rxns,Anaplerotic Reactions,Anaplerotic Reactions
222,PPK,PPA,ELE_Rxns,ELE_Rxns,Oxidative Phosphorylation,Anaplerotic Reactions
223,PPPGO3,PPPGO,ELE_Rxns,ELE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
224,PRPPS,R15BPK,ELE_Rxns,ELE_Rxns,Histidine Metabolism,Alternate Carbon Metabolism
225,PRPPS,R1PK,ELE_Rxns,ELE_Rxns,Histidine Metabolism,Alternate Carbon Metabolism
226,RNTR1c2,NDPK8,ELE_Rxns,ELE_Rxns,Nucleotide Salvage Pathway,Nucleotide Salvage Pathway
227,RNTR2c2,NDPK5,ELE_Rxns,ELE_Rxns,Nucleotide Salvage Pathway,Nucleotide Salvage Pathway
228,RNTR3c2,NDPK7,ELE_Rxns,ELE_Rxns,Nucleotide Salvage Pathway,Nucleotide Salvage Pathway
229,RPI,TALA,ELE_Rxns,ELE_Rxns,Pentose Phosphate Pathway,Pentose Phosphate Pathway
230,TRDR,GRXR,ELE_Rxns,ELE_Rxns,Oxidative Phosphorylation,Unassigned
231,TRDR,GTHOr,ELE_Rxns,ELE_Rxns,Oxidative Phosphorylation,Cofactor and Prosthetic Group Biosynthesis
232,TRDR,PAPSR2,ELE_Rxns,ELE_Rxns,Oxidative Phosphorylation,Cysteine Metabolism
233,TRPS1,TRPS2,ELE_Rxns,ELE_Rxns,"Tyrosine, Tryptophan, and Phenylalanine Metabolism","Tyrosine, Tryptophan, and Phenylalanine Metabolism"
234,TRPS1,TRPS3,ELE_Rxns,ELE_Rxns,"Tyrosine, Tryptophan, and Phenylalanine Metabolism","Tyrosine, Tryptophan, and Phenylalanine Metabolism"
235,SO4t2pp,SULabcpp,ELE_Rxns,ELE_Rxns,Inorganic Ion Transport and Metabolism,Inorganic Ion Transport and Metabolism
236,ZN2tpp,ZNabcpp,ELE_Rxns,ELE_Rxns,Inorganic Ion Transport and Metabolism,Inorganic Ion Transport and Metabolism
237,MECDPDH2,MECDPDH5,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
238,PRASCSi_copy2,PRASCSi_copy1,ELE_Rxns,ELE_Rxns,Purine and Pyrimidine Biosynthesis,Purine and Pyrimidine Biosynthesis
239,GART,GARFT,ELE_Rxns,ELE_Rxns,Purine and Pyrimidine Biosynthesis,Purine and Pyrimidine Biosynthesis
240,IPDPS,DMPPS,MLE_Rxns,MLE_Rxns,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis
241,O2tex,ENO,pFBAOpt_Rxns,pFBAOpt_Rxns,"Transport, Outer Membrane Porin",Glycolysis/Gluconeogenesis
242,O2tex,GAPD,pFBAOpt_Rxns,pFBAOpt_Rxns,"Transport, Outer Membrane Porin",Glycolysis/Gluconeogenesis
243,O2tpp,ENO,pFBAOpt_Rxns,pFBAOpt_Rxns,Inorganic Ion Transport and Metabolism,Glycolysis/Gluconeogenesis
244,O2tpp,GAPD,pFBAOpt_Rxns,pFBAOpt_Rxns,Inorganic Ion Transport and Metabolism,Glycolysis/Gluconeogenesis
245,PGCD,GHMT2r,ELE_Rxns,ELE_Rxns,Glycine and Serine Metabolism,Glycine and Serine Metabolism
246,PGK,O2tex,pFBAOpt_Rxns,pFBAOpt_Rxns,Glycolysis/Gluconeogenesis,"Transport, Outer Membrane Porin"
247,PGK,O2tpp,pFBAOpt_Rxns,pFBAOpt_Rxns,Glycolysis/Gluconeogenesis,Inorganic Ion Transport and Metabolism
248,PGM,O2tex,pFBAOpt_Rxns,pFBAOpt_Rxns,Glycolysis/Gluconeogenesis,"Transport, Outer Membrane Porin"
249,PGM,O2tpp,pFBAOpt_Rxns,pFBAOpt_Rxns,Glycolysis/Gluconeogenesis,Inorganic Ion Transport and Metabolism
250,PPC,FUM,ELE_Rxns,pFBAOpt_Rxns,Anaplerotic Reactions,Citric Acid Cycle
251,PPC,O2tex,ELE_Rxns,pFBAOpt_Rxns,Anaplerotic Reactions,"Transport, Outer Membrane Porin"
252,PPC,O2tpp,ELE_Rxns,pFBAOpt_Rxns,Anaplerotic Reactions,Inorganic Ion Transport and Metabolism
253,PPPGO3,O2tex,ELE_Rxns,pFBAOpt_Rxns,Cofactor and Prosthetic Group Biosynthesis,"Transport, Outer Membrane Porin"
254,PPPGO3,O2tpp,ELE_Rxns,pFBAOpt_Rxns,Cofactor and Prosthetic Group Biosynthesis,Inorganic Ion Transport and Metabolism
255,PRPPS,PPM,ELE_Rxns,ELE_Rxns,Histidine Metabolism,Alternate Carbon Metabolism
256,PSERT,GHMT2r,ELE_Rxns,ELE_Rxns,Glycine and Serine Metabolism,Glycine and Serine Metabolism
257,PSP_L,GHMT2r,ELE_Rxns,ELE_Rxns,Glycine and Serine Metabolism,Glycine and Serine Metabolism
258,RPE,GND,ELE_Rxns,ELE_Rxns,Pentose Phosphate Pathway,Pentose Phosphate Pathway
259,RPI,RPE,ELE_Rxns,ELE_Rxns,Pentose Phosphate Pathway,Pentose Phosphate Pathway
260,SUCDi,PPC,pFBAOpt_Rxns,ELE_Rxns,Oxidative Phosphorylation,Anaplerotic Reactions
261,TKT1,RPE,ELE_Rxns,ELE_Rxns,Pentose Phosphate Pathway,Pentose Phosphate Pathway
262,TKT1,RPI,ELE_Rxns,ELE_Rxns,Pentose Phosphate Pathway,Pentose Phosphate Pathway
263,TKT2,GND,ELE_Rxns,ELE_Rxns,Pentose Phosphate Pathway,Pentose Phosphate Pathway
264,TKT2,RPE,ELE_Rxns,ELE_Rxns,Pentose Phosphate Pathway,Pentose Phosphate Pathway
265,TKT2,RPI,ELE_Rxns,ELE_Rxns,Pentose Phosphate Pathway,Pentose Phosphate Pathway
266,TKT2,TKT1,ELE_Rxns,ELE_Rxns,Pentose Phosphate Pathway,Pentose Phosphate Pathway
